"age_cal_yr_bp","year_ce","fit_zscore","ci_upper_zscore","ci_lower_zscore","n_records"
-3,1953,-0.173310884684222,0.104920471805289,-0.45825402222684,56
-2,1952,-0.176228510470826,0.0957862506112048,-0.452255324267316,55
-1,1951,-0.159222000102603,0.10279375144602,-0.430212353445405,52
0,1950,-0.128849163557439,0.132218858465401,-0.385615858853142,51
1,1949,-0.0747905442096976,0.182031957239071,-0.310579157597482,51
2,1948,-0.0232041727209341,0.238122476884456,-0.261131391055012,51
3,1947,0.00453292741067522,0.243443670113651,-0.23011091884558,51
4,1946,0.0152479683304291,0.233182198117455,-0.20862310066259,51
5,1945,0.00462011889889294,0.214602969966881,-0.21453368898518,50
6,1944,-0.023902079708125,0.190560671651335,-0.256872391014316,50
7,1943,-0.0454400246143592,0.191322846059978,-0.279831546741464,48
8,1942,-0.0619424678479246,0.193585988291141,-0.329411056778147,48
9,1941,-0.0759685151851075,0.195517429631245,-0.362055229992864,49
10,1940,-0.0748881397043632,0.201401609689413,-0.375913049886253,52
11,1939,-0.0581183591218176,0.224431638618381,-0.368035000221882,53
12,1938,-0.056118532340446,0.220311527534091,-0.345454475621935,54
13,1937,-0.0625430921581209,0.194823831600941,-0.338127604220586,56
14,1936,-0.0549319570952244,0.189212898895709,-0.306310456798432,58
15,1935,-0.0507933014706757,0.185279518732662,-0.310780886880649,57
16,1934,-0.060939055536433,0.180364888997253,-0.314630777246875,57
17,1933,-0.0652782903238802,0.181627792784281,-0.321957248014939,57
18,1932,-0.0608931709745768,0.195763862431033,-0.322283655431917,56
19,1931,-0.0525021307738271,0.200639028353323,-0.319139039905935,56
20,1930,-0.0276405163487928,0.206327480843231,-0.281170982679663,56
21,1929,0.0150243069198974,0.232733265480297,-0.227376032522632,55
22,1928,0.0578756290324684,0.285391669943921,-0.191710604235833,52
23,1927,0.0827415124074949,0.313724126992573,-0.182797329230973,51
24,1926,0.0756308441054144,0.32469225228777,-0.193477311736627,51
25,1925,0.0650073321940155,0.328054596110565,-0.217037215332724,48
26,1924,0.057161859235991,0.33481385762034,-0.226137517395623,51
27,1923,0.0354466493238616,0.328856369117012,-0.24520009833975,50
