"age_cal_yr_bp","year_ce","fit_zscore","ci_upper_zscore","ci_lower_zscore","n_records"
75,1875,0.32363490978809,0.544621674942827,0.0961949862569778,71
76,1874,0.324934079118361,0.544277342433224,0.0950303886572384,71
77,1873,0.324854153064496,0.543863167281721,0.0976294153724634,70
78,1872,0.323615777990273,0.535654244564793,0.103066261749463,70
79,1871,0.321439600259472,0.531629453032254,0.104312847566833,70
80,1870,0.318546266235871,0.52704792581328,0.108880693870764,70
81,1869,0.315156422283249,0.521489443890725,0.101805509523723,70
82,1868,0.311490714765385,0.515135119252793,0.100563885459609,69
83,1867,0.307769790046057,0.507832709083492,0.100807368987239,69
84,1866,0.304370197695598,0.501968844748867,0.106017497517797,69
85,1865,0.301673374369978,0.493835213145881,0.106829295514842,67
86,1864,0.299640769611388,0.489931812170034,0.105358900459425,65
87,1863,0.29822395380734,0.489223831367895,0.102525876387772,64
88,1862,0.297374497345349,0.487816089973346,0.105145078863794,65
89,1861,0.297043970612928,0.480834036399569,0.113537893765427,64
90,1860,0.297183943997593,0.476413423118708,0.112767996584295,66
91,1859,0.297745987886856,0.468239175220595,0.110944789114532,67
92,1858,0.298767817469761,0.466195969364718,0.113869610318734,68
93,1857,0.300735261253749,0.458835152567243,0.119029479833926,69
94,1856,0.30356990653314,0.456717023533183,0.118921268929415,68
95,1855,0.307075750896555,0.456402556066131,0.121572542111964,68
96,1854,0.311056791932614,0.454445640780336,0.125969882309481,69
97,1853,0.315317027229938,0.454520048273136,0.126921258120741,69
98,1852,0.319660454377145,0.460661018764253,0.127997849967971,71
99,1851,0.323891070962858,0.463735806031565,0.134230656617313,71
100,1850,0.327798776489737,0.470500079764424,0.130803632024487,70
101,1849,0.330201255740489,0.480337698403221,0.12738129868481,71
102,1848,0.330680443253708,0.487563617025204,0.126106404252478,70
103,1847,0.329577642212601,0.496146624293379,0.120048469584047,69
104,1846,0.327234155800375,0.501255770710662,0.109837323421559,69
105,1845,0.323991287200238,0.507369241451899,0.10316308710182,69
106,1844,0.320190339595397,0.509409880220494,0.0952267878252013,70
107,1843,0.31617261616906,0.502849306829301,0.0891063317007458,71
108,1842,0.312279420104434,0.503366409348231,0.0832735998119267,71
109,1841,0.307542896283591,0.497561490411122,0.0838736411663457,71
110,1840,0.299235660778575,0.492072949693827,0.0781356501223455,72
111,1839,0.287238757587777,0.476781647964228,0.0695440134735903,73
112,1838,0.271532993669123,0.461288058356128,0.0535898665924736,73
113,1837,0.252099175980535,0.440867275474701,0.0393671950209125,73
