"age_cal_yr_bp","year_ce","fit_zscore","ci_upper_zscore","ci_lower_zscore","n_records"
-29,1979,-0.466940343295497,-0.126637723652972,-0.766019128260984,46
-28,1978,-0.442983746595226,-0.125524533669051,-0.714906284568984,47
-27,1977,-0.448386014993735,-0.147636008380614,-0.702232004206017,48
-26,1976,-0.451645743165568,-0.150271347164077,-0.720593825028943,50
-25,1975,-0.446766355531182,-0.109704520618014,-0.741690763705269,51
-24,1974,-0.4337530560181,-0.0938633790520221,-0.741729647363776,51
-23,1973,-0.409334518781607,-0.0777706931832895,-0.738275305424809,51
-22,1972,-0.376040142645649,-0.04569978243426,-0.698725476595924,53
-21,1971,-0.334970910102675,-0.0408001970022929,-0.621238166635935,55
-20,1970,-0.30385050190566,-0.0327737999327605,-0.57111944544822,56
-19,1969,-0.295014147595267,-0.0680265869451561,-0.527512590660482,54
-18,1968,-0.257785595026686,-0.054977328977151,-0.487816666923264,63
-17,1967,-0.17940309393438,0.0357951009503288,-0.443496995801664,62
-16,1966,-0.136756854381845,0.112214986316761,-0.437773804386784,63
-15,1965,-0.129365384503669,0.170675065925438,-0.462843394815885,61
-14,1964,-0.128176667036438,0.20076934720552,-0.497743510155822,63
-13,1963,-0.188887164549115,0.135422133689859,-0.52222045034625,62
-12,1962,-0.282515959031218,0.0499549310195532,-0.553759203920529,60
-11,1961,-0.326178667587171,-0.00913136479814525,-0.548306476630505,58
-10,1960,-0.292883564558117,-0.0780964782708295,-0.466323149884038,60
-9,1959,-0.234133366879506,-0.0390570637331461,-0.396143971004581,59
-8,1958,-0.137847538501292,0.0505094788388083,-0.340103270648641,62
-7,1957,-0.139235262539488,0.0556716994293197,-0.345274422511384,58
-6,1956,-0.177308382347662,0.0368156700209898,-0.376173575733065,57
-5,1955,-0.208203985567851,-0.0126793090762695,-0.423507792761664,57
-4,1954,-0.27675793326285,-0.0856833618328213,-0.498191285462859,56
-3,1953,-0.292900183834591,-0.104800202378428,-0.515364255838134,53
-2,1952,-0.234129049932783,-0.0346920590089372,-0.476667123941267,56
-1,1951,-0.146274192520974,0.0568253857845139,-0.37726188655637,56
0,1950,-0.0405637010439878,0.16491320311222,-0.267571573048397,56
1,1949,0.0268409818493409,0.261098517490424,-0.209340933824888,52
2,1948,0.0318678199193671,0.266482949155882,-0.179463846519341,53
3,1947,0.0357455542447401,0.257992489143801,-0.172773390430717,53
4,1946,0.0294505130479558,0.243703859093932,-0.184513712017972,53
5,1945,0.0236949849768411,0.243791282683836,-0.193485084717426,53
6,1944,0.0600995316073824,0.268073424094887,-0.159706048052872,54
7,1943,0.109151795867172,0.299424543240976,-0.0961359078529765,54
8,1942,0.139366154198372,0.329553810097101,-0.0405403851985102,54
9,1941,0.144256746664115,0.34304107245356,-0.0379118537339415,55
10,1940,0.114760837921278,0.342593042571401,-0.0760187059974309,57
11,1939,0.0729643378866766,0.314427421046969,-0.137527939994246,56
12,1938,0.0399128732658585,0.302259822085992,-0.198261219531972,54
13,1937,0.00831199116540842,0.276374798268984,-0.240956086013743,56
14,1936,-0.0394304312513553,0.204774463547408,-0.272760727863737,56
15,1935,-0.066863774246876,0.161216913718609,-0.278455394138821,57
16,1934,-0.0340588056255091,0.164932323631284,-0.25613981928488,60
17,1933,0.0086462705260472,0.206683785910125,-0.210582675902071,56
18,1932,0.0649535179944625,0.283375743040609,-0.157688272023687,56
19,1931,0.167348162453397,0.405989435172268,-0.0679354941783669,56
20,1930,0.242488934980666,0.496112110115065,0.00699328219557161,56
21,1929,0.284650819839586,0.524307456675834,0.0581978729386698,59
22,1928,0.283140572205358,0.485867842113647,0.0443375597491548,63
23,1927,0.246397641132946,0.438820771871991,0.0229093633874987,63
24,1926,0.222871969554006,0.413513014463632,0.0113134347553877,60
25,1925,0.226388938587434,0.402822580457904,0.0215746876263136,59
26,1924,0.242672167535491,0.422162465787523,0.047503914747835,60
27,1923,0.285420986566018,0.48670525341938,0.0603433752252854,57
28,1922,0.322959849258533,0.569767078848464,0.0857863961826755,58
29,1921,0.343776964402623,0.623276313618206,0.0994388518153897,58
30,1920,0.350250592486299,0.62501827911566,0.0909404320327348,59
31,1919,0.343470677448313,0.604550986548875,0.078767745406374,56
32,1918,0.344313509768955,0.575151137721992,0.0912248091237842,53
33,1917,0.349737784587668,0.543549150637159,0.102738631222767,48
34,1916,0.345833055516403,0.588772588931718,0.0944633803967322,50
35,1915,0.345270380169142,0.638217556661172,0.0616418328265844,52
36,1914,0.363338164049782,0.682337462849723,0.0382074347453945,52
37,1913,0.400633066158391,0.721855773866567,0.0617147128179731,53
38,1912,0.441162128065409,0.764308236392965,0.0894067048753206,55
39,1911,0.472908056270022,0.790784286611126,0.116523068259255,54
40,1910,0.504149700876639,0.820996704376554,0.142669511739514,57
41,1909,0.512698246250987,0.847881010108893,0.157959509825128,57
42,1908,0.480319612676942,0.810676049353807,0.166747457046775,56
43,1907,0.422920292752739,0.718686720486787,0.139850457101808,56
44,1906,0.35214351463964,0.62059988676101,0.0970865142353316,55
45,1905,0.298566915434838,0.554828556073836,0.0483964061287924,57
46,1904,0.261798235274657,0.509271511209207,0.00793861163287142,59
47,1903,0.211099475207564,0.444216773635674,-0.0400451937591038,60
48,1902,0.167332723674052,0.410679630998795,-0.0830354086617886,58
49,1901,0.178934440181923,0.407096750737023,-0.07804476700905,56
50,1900,0.200347838409433,0.441475980346085,-0.0651804110229781,57
51,1899,0.203331830755302,0.465110349522413,-0.0415678284489911,55
52,1898,0.233812018011736,0.479399083355824,0.00468994264112612,51
53,1897,0.282737708414289,0.505236985176519,0.0438868962346206,51
54,1896,0.298625964594815,0.509782392948804,0.0699991743059896,53
55,1895,0.275217909283105,0.493783237663,0.0353394539705543,53
56,1894,0.233325360934702,0.477248538251453,-0.00577095653276609,51
57,1893,0.194093426741378,0.459570144556167,-0.07448349375474,49
58,1892,0.168672982640896,0.449678650975049,-0.138572069572596,48
59,1891,0.174093040641232,0.492904590581507,-0.163708875355141,50
60,1890,0.246487178755032,0.568575005437759,-0.133068323435378,50
61,1889,0.335827843776706,0.653437518378116,-0.0465960017896636,51
62,1888,0.38688547691109,0.725646998221356,0.0146380492403324,52
63,1887,0.428669689452881,0.756569506920244,0.0677970179215364,51
64,1886,0.398098278327214,0.73810194582352,0.0703340360417918,53
65,1885,0.307015428541182,0.637067725393876,0.0214609855470665,52
66,1884,0.24062515298323,0.555114503454314,-0.0355429805425469,54
67,1883,0.213405733931977,0.519386167628939,-0.0530375642362511,54
68,1882,0.228639658370818,0.541118907949096,-0.0304601432807763,56
69,1881,0.304452658468898,0.60333205987529,0.0334081933692328,57
70,1880,0.359777759052887,0.676662702043934,0.0818726617332863,59
71,1879,0.388040622933548,0.733457624684869,0.104214076146925,60
72,1878,0.38963305129448,0.716888963221978,0.0965111818496634,58
73,1877,0.347447546238292,0.675000496927408,0.0545879712627689,57
74,1876,0.320201730137544,0.629785943653411,0.0233436374186173,59
75,1875,0.31868954474073,0.594534447582907,0.0162063658583794,57
76,1874,0.31172448571301,0.57831403146071,0.0274129716259708,55
77,1873,0.320806076661808,0.579865500352014,0.0491284680469961,53
78,1872,0.347452069690676,0.597105742308349,0.0492891373249272,52
79,1871,0.357139516078289,0.599297598416949,0.0811211373028681,50
80,1870,0.358190060754136,0.605100499696781,0.0983133540011835,52
81,1869,0.368945699281975,0.616855715634746,0.094681725646402,52
82,1868,0.357169634302881,0.596636037780799,0.0859315507618186,52
83,1867,0.314524145193932,0.55830192219461,0.0515669376208143,52
84,1866,0.28599507039054,0.528144099333589,0.0241283789779919,52
85,1865,0.260558755572409,0.506737659370489,-0.0051924229301902,50
86,1864,0.221646896266403,0.497476749614302,-0.0453153318482765,50
87,1863,0.236176230536793,0.515273210689519,-0.0439725301714358,54
88,1862,0.285250391021587,0.550760152922101,-0.0139257995965262,55
89,1861,0.297423809548684,0.567141126210638,0.020991102725203,55
90,1860,0.308074171452851,0.560076535623319,0.0445526056765655,54
91,1859,0.324092245792402,0.532405957095938,0.0670608097335909,51
92,1858,0.302360783201356,0.503849124845591,0.0763879595700243,50
93,1857,0.314069091290538,0.500283178088133,0.0837542440284841,52
94,1856,0.350621889028976,0.524524359852377,0.101176643237233,52
95,1855,0.362440801321003,0.568717370454084,0.106689594190792,49
96,1854,0.359546185377967,0.602876618425187,0.0646928759996547,49
97,1853,0.355400022909474,0.594008626709854,0.053714269839708,46
98,1852,0.31658639979792,0.530498375260922,0.0272907328928637,45
99,1851,0.259066409119119,0.458515774994486,0.00423291395563789,47
100,1850,0.223780113747427,0.441426131033238,-0.0276166801160821,49
101,1849,0.219303708428657,0.458450962986267,-0.0633502558615816,51
102,1848,0.232225045605303,0.534961917973161,-0.106931800532699,53
103,1847,0.250459249835767,0.571563500622063,-0.115342866821984,52
104,1846,0.275071883179342,0.590358722753728,-0.0985318253993155,50
105,1845,0.320085007874124,0.62964542963973,-0.010620715069626,50
106,1844,0.381513806830359,0.652482513494136,0.0718065656572979,52
107,1843,0.42722885615185,0.644398432134589,0.151764460973508,52
108,1842,0.449070817618108,0.661887070404057,0.181817759227041,55
109,1841,0.465809640840761,0.661384927548782,0.20116260875652,52
110,1840,0.450222050671529,0.637442638542806,0.189085288013487,50
111,1839,0.38945526141933,0.595481273322082,0.127425659290209,49
112,1838,0.329283576085452,0.550353767699866,0.0460064416925945,49
113,1837,0.280922647925359,0.548810279412525,-0.0283099342732925,47
114,1836,0.268030576491105,0.533214837769626,-0.0394494010302002,50
115,1835,0.264581629003026,0.531346043301966,-0.0605281705956464,51
116,1834,0.222248448107272,0.518807209461193,-0.111775037917334,52
117,1833,0.15479235248136,0.43334172648948,-0.145921532335835,51
118,1832,0.109726841821148,0.351407887549379,-0.176176589809898,51
119,1831,0.0368705343546845,0.282416925640769,-0.255032126160471,49
120,1830,-0.0487798191993371,0.241373310880715,-0.344698366600979,50
121,1829,-0.0953674592170556,0.231880966602605,-0.397048891229284,49
122,1828,-0.112626229926607,0.238967553124211,-0.43383744168412,49
123,1827,-0.141639588503238,0.242625019264873,-0.478678831614521,47
124,1826,-0.142542604045698,0.255090555684339,-0.501715559819378,48
125,1825,-0.0877255910257373,0.277941849432748,-0.44316112071806,46
126,1824,-0.0323797535138967,0.295694004881058,-0.394040414372745,42
127,1823,0.00744269306373576,0.278051339287212,-0.341730211434366,43
128,1822,0.0486666138524051,0.235836563746035,-0.243802225050665,45
129,1821,0.0355270584532816,0.180623664019962,-0.209045639031747,45
130,1820,-0.0393395888369569,0.119904193894862,-0.271769722005781,44
131,1819,-0.11003625089391,0.0966630127143959,-0.350708187452007,42
132,1818,-0.164819169657336,0.110129548668341,-0.467158574700938,44
133,1817,-0.192168938757238,0.130981334213877,-0.518788950309295,41
134,1816,-0.20149234423335,0.162744632335504,-0.53905716263763,41
135,1815,-0.18923881116787,0.19104767824805,-0.547994101822066,40
136,1814,-0.170090054957874,0.202076134716521,-0.549153817657844,38
137,1813,-0.138881454562339,0.224386211728929,-0.516690474686039,39
138,1812,-0.103575327401078,0.251482542333762,-0.491282188189895,37
139,1811,-0.0581909808169738,0.293626939129577,-0.452567981708143,40
140,1810,-0.00999853864512317,0.354382437650528,-0.409090013660781,39
141,1809,-0.0170285244596417,0.353065205588738,-0.357491018712795,40
142,1808,-0.0489235138803682,0.294800067136808,-0.384624264383205,47
143,1807,-0.0640717968448954,0.255173919990688,-0.407788211561454,45
144,1806,-0.0939889844395659,0.181463788239221,-0.405691299866102,46
145,1805,-0.120976788368471,0.139447906935137,-0.419271471356188,46
146,1804,-0.101883206446977,0.178416604727967,-0.44587083810894,45
147,1803,-0.075869985576756,0.230161167558053,-0.441767148809237,47
148,1802,-0.0681825820065678,0.260509686112314,-0.491667932420169,46
149,1801,-0.133336962853028,0.249242899329404,-0.530968597271649,44
150,1800,-0.218618356797237,0.20900945065242,-0.567585976638144,41
151,1799,-0.275454302946233,0.18027075055146,-0.655370525104239,46
152,1798,-0.333480664767726,0.1084149928264,-0.734213383661326,47
153,1797,-0.373132827271253,0.035163255253281,-0.787787958792969,45
154,1796,-0.365316427025756,0.00474567757806136,-0.761477135563437,43
155,1795,-0.339363871453621,-0.000949641392205044,-0.75186934055931,45
156,1794,-0.307186372301305,0.0211003031356627,-0.701110167403971,44
157,1793,-0.254509279999491,0.0863640509488337,-0.639410346796287,46
158,1792,-0.208233096183272,0.150177831259719,-0.566439438686773,45
159,1791,-0.177941039708427,0.214090961292389,-0.550932478050537,45
160,1790,-0.183118469448879,0.204003405683366,-0.525368499473594,47
161,1789,-0.186959592040487,0.174702917599056,-0.512335985213379,48
162,1788,-0.220742804708991,0.125598289372613,-0.54104569467154,45
163,1787,-0.277922776591143,0.0208938021391757,-0.534514750134956,42
164,1786,-0.238596323371041,0.0420354059504597,-0.500697277524294,39
165,1785,-0.189849309499458,0.0982723977764022,-0.444634396601732,39
166,1784,-0.156349682754154,0.123045597282794,-0.420469692388925,37
167,1783,-0.0569701756072186,0.211197028468964,-0.322091772838769,41
168,1782,0.0279803577985793,0.268092511764121,-0.233202173842762,40
169,1781,0.0703751467771271,0.343179317215239,-0.220079966508951,38
170,1780,0.0849116028748882,0.411180238732061,-0.229236667963772,40
171,1779,0.0810584745952368,0.494583203383417,-0.275276382705584,40
172,1778,-0.00719325306544768,0.454724822592781,-0.388890005250322,40
173,1777,-0.1427218646029,0.353420855747796,-0.542998630511281,38
174,1776,-0.141968877515285,0.330963599177117,-0.569511629683054,42
175,1775,-0.0699506017231694,0.372628168640782,-0.524397854537559,43
176,1774,-0.0930996845784338,0.372566981658885,-0.54015047917359,43
177,1773,-0.0835533443240323,0.355720468919644,-0.483700807325859,41
178,1772,0.0348924917707968,0.443905097549048,-0.333272445709414,36
179,1771,0.0921695350941788,0.511262119501362,-0.334157026469309,37
180,1770,0.0756290085414845,0.555418925948421,-0.374127300478101,38
181,1769,0.115120542765085,0.596873685543182,-0.273598709831655,36
182,1768,0.203873182647802,0.713364508445413,-0.154580873188008,35
183,1767,0.238039263510612,0.718706086472524,-0.143591013667092,34
184,1766,0.206063867344764,0.679481706318829,-0.184825783689535,34
185,1765,0.105062802131063,0.599180942798793,-0.278090425016246,33
186,1764,-0.0800668585543426,0.407530164191975,-0.47627289643913,31
187,1763,-0.197151921504176,0.269483011546985,-0.62200479190474,32
188,1762,-0.26170566482243,0.189238294510245,-0.684599264990843,32
189,1761,-0.225210922810467,0.182603328040219,-0.659864743359524,32
190,1760,-0.104030881213842,0.259713115194051,-0.648170144534739,32
